t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000017,0.000000,-0.000000,0.000000,0.000000,-0.001000,-0.000000
0.002000,0.319198,-0.001709,-0.000007,0.000005,0.000319,-0.000002,-0.002000,0.000000
0.003000,0.626619,-0.002934,-0.000012,0.000005,0.000946,-0.000005,-0.003000,0.000000
0.004000,0.923057,-0.004679,-0.000020,0.000011,0.001869,-0.000009,-0.004000,0.000000
0.005000,1.205850,-0.004051,-0.000010,-0.000010,0.003075,-0.000013,-0.005000,0.000000
0.006000,1.478341,-0.006147,-0.000001,0.000002,0.004553,-0.000020,-0.006000,0.000000
0.007000,1.744642,-0.007463,-0.000015,0.000005,0.006298,-0.000027,-0.007000,0.000000
0.008000,1.997299,-0.008983,-0.000005,0.000011,0.008295,-0.000036,-0.008000,0.000000
0.009000,2.241968,-0.009905,-0.000003,0.000010,0.010537,-0.000046,-0.009000,0.000000
0.010000,2.477010,-0.009969,0.000003,-0.000000,0.013014,-0.000056,-0.010000,0.000000
0.011000,2.705237,-0.011375,-0.000002,0.000005,0.015719,-0.000067,-0.011000,0.000000
0.012000,2.924113,-0.012649,-0.000001,0.000010,0.018643,-0.000080,-0.012000,0.000000
0.013000,3.131952,-0.013485,0.000019,0.000010,0.021775,-0.000093,-0.013000,0.000000
0.014000,3.335565,-0.013829,0.000018,0.000005,0.025111,-0.000107,-0.014000,0.000000
0.015000,3.528428,-0.015586,0.000038,0.000017,0.028639,-0.000123,-0.015000,0.000000
0.016000,3.716608,-0.015320,0.000042,0.000005,0.032356,-0.000138,-0.016000,0.000000
0.017000,3.894198,-0.015627,0.000070,-0.000000,0.036250,-0.000154,-0.017000,0.000000
0.018000,4.066543,-0.016096,0.000090,-0.000003,0.040317,-0.000170,-0.018000,0.000000
0.019000,4.233840,-0.016577,0.000102,-0.000006,0.044550,-0.000186,-0.019000,0.000000
0.020000,4.392758,-0.018040,0.000128,0.000004,0.048943,-0.000204,-0.020000,0.000000
0.021000,4.545377,-0.018198,0.000157,-0.000002,0.053489,-0.000223,-0.021000,0.000000
0.022000,4.693346,-0.019150,0.000180,0.000002,0.058182,-0.000242,-0.022000,0.000000
0.023000,4.832901,-0.019907,0.000222,0.000005,0.063015,-0.000262,-0.022999,0.000000
0.024000,4.967555,-0.019028,0.000263,-0.000012,0.067982,-0.000281,-0.023999,0.000000
0.025000,5.097590,-0.020475,0.000302,-0.000002,0.073080,-0.000301,-0.024999,0.000000
0.026000,5.223399,-0.021842,0.000337,0.000008,0.078303,-0.000323,-0.025999,0.000000
