t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000332,-0.000118,-0.000002,0.000001,0.000000,-0.000000,-0.001000,0.000000
0.002000,0.311915,-0.064331,-0.000002,0.000005,0.000312,-0.000064,-0.002000,0.000000
0.003000,0.613783,-0.126196,-0.000013,0.000005,0.000927,-0.000186,-0.003000,0.000000
0.004000,0.900819,-0.185152,0.000001,0.000005,0.001831,-0.000357,-0.004000,0.000000
0.005000,1.178033,-0.242383,0.000009,0.000004,0.003014,-0.000572,-0.005000,0.000000
0.006000,1.445719,-0.297672,0.000014,-0.000001,0.004468,-0.000825,-0.006000,0.000000
0.007000,1.704792,-0.352850,0.000009,0.000004,0.006185,-0.001110,-0.007000,0.000000
0.008000,1.954887,-0.406318,0.000001,0.000003,0.008157,-0.001424,-0.008000,0.000000
0.009000,2.193063,-0.458249,0.000009,0.000003,0.010371,-0.001760,-0.009000,0.000000
0.010000,2.423655,-0.509537,0.000009,0.000003,0.012821,-0.002114,-0.010000,0.000000
0.011000,2.644995,-0.560009,0.000014,0.000003,0.015498,-0.002481,-0.011000,0.000000
0.012000,2.857776,-0.609099,0.000021,-0.000006,0.018393,-0.002858,-0.012000,0.000000
0.013000,3.061624,-0.659029,0.000032,0.000001,0.021498,-0.003241,-0.013000,0.000000
0.014000,3.260810,-0.707674,0.000026,-0.000010,0.024807,-0.003626,-0.014000,0.000000
0.015000,3.447224,-0.757212,0.000051,0.000004,0.028309,-0.004012,-0.015000,0.000000
0.016000,3.629195,-0.805897,0.000062,0.000003,0.031998,-0.004393,-0.016000,0.000000
0.017000,3.804039,-0.852470,0.000077,-0.000023,0.035868,-0.004765,-0.017000,0.000000
0.018000,3.970154,-0.902753,0.000100,-0.000003,0.039910,-0.005130,-0.018000,0.000000
0.019000,4.131176,-0.951229,0.000119,-0.000010,0.044118,-0.005483,-0.019000,0.000000
0.020000,4.285800,-1.000199,0.000140,-0.000014,0.048486,-0.005821,-0.020000,0.000000
0.021000,4.434466,-1.049940,0.000161,-0.000014,0.053008,-0.006144,-0.021000,0.000000
0.022000,4.575016,-1.099355,0.000199,-0.000017,0.057675,-0.006448,-0.021999,0.000000
0.023000,4.712302,-1.147756,0.000225,-0.000044,0.062484,-0.006731,-0.022999,-0.000000
0.024000,4.841848,-1.199466,0.000265,-0.000034,0.067427,-0.006993,-0.023999,-0.000000
0.025000,4.967101,-1.251776,0.000301,-0.000026,0.072499,-0.007233,-0.024999,-0.000000
0.026000,5.087168,-1.303172,0.000341,-0.000036,0.077694,-0.007449,-0.025999,-0.000000
